CustomerKey,GeographyKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance,Region,Age,BikeBuyer
14775,147,NULL,Bonnie,NULL,Xie,0,1968-11-15,M,NULL,F,bonnie8@adventure-works.com,40000.00,0,0,Graduate Degree,Clerical,1,0,Curieweg 29,NULL,1 (11) 500 555-0170,2006-03-08,0-1 Miles,Europe,48,1
14776,246,NULL,Ronald,D,Arthur,0,1968-01-25,M,NULL,M,ronald8@adventure-works.com,40000.00,0,0,Graduate Degree,Clerical,1,0,5753 Megan Dr.,NULL,1 (11) 500 555-0189,2005-12-23,0-1 Miles,Europe,49,1
14777,267,NULL,Kayla,A,Jenkins,0,1968-04-09,M,NULL,F,kayla31@adventure-works.com,40000.00,0,0,Bachelors,Clerical,1,0,5201 Dumbarton Street,NULL,1 (11) 500 555-0146,2005-12-03,0-1 Miles,Europe,49,1
14778,242,NULL,Renee,NULL,Jimenez,0,1967-06-21,S,NULL,F,renee5@adventure-works.com,10000.00,3,3,Partial High School,Manual,1,1,2941 Jill Ave,NULL,1 (11) 500 555-0140,2005-12-14,0-1 Miles,Europe,50,1
14779,222,NULL,Henry,A,Fernandez,0,1967-03-12,S,NULL,M,henry17@adventure-works.com,10000.00,3,3,Partial High School,Manual,1,1,"1011, avenue Foch",NULL,1 (11) 500 555-0189,2006-10-17,0-1 Miles,Europe,50,1
14780,188,NULL,Tabitha,NULL,Alonso,0,1967-08-03,S,NULL,F,tabitha28@adventure-works.com,10000.00,4,4,Partial High School,Manual,1,0,"22, rue Jean Mermoz",NULL,1 (11) 500 555-0187,2008-04-29,0-1 Miles,Europe,50,0
14781,161,NULL,Robert,D,Butler,0,1967-05-04,S,NULL,M,robert27@adventure-works.com,20000.00,1,1,Partial College,Manual,0,1,Erftplatz 66,NULL,1 (11) 500 555-0112,2008-06-17,0-1 Miles,Europe,50,0
14782,160,NULL,Michael,R,Lewis,0,1967-10-17,S,NULL,M,michael53@adventure-works.com,20000.00,1,1,Partial College,Manual,0,1,Kapellstr 4767,NULL,1 (11) 500 555-0130,2007-08-23,1-2 Miles,Europe,49,0
14783,248,NULL,Cristina,NULL,Shan,0,1967-07-26,S,NULL,F,cristina10@adventure-works.com,20000.00,1,1,Partial College,Manual,0,1,9796 Virgil St.,NULL,1 (11) 500 555-0168,2008-03-17,1-2 Miles,Europe,50,0
14784,263,NULL,Victor,K,Dominguez,0,1967-12-05,S,NULL,M,victor13@adventure-works.com,30000.00,1,1,Bachelors,Clerical,0,0,6819 Meadow Lane,NULL,1 (11) 500 555-0181,2008-01-05,0-1 Miles,Europe,49,0
14785,208,NULL,Gavin,NULL,Patterson,0,1967-03-11,S,NULL,M,gavin10@adventure-works.com,30000.00,1,1,Bachelors,Clerical,0,1,"6, rue de l´Esplanade",NULL,1 (11) 500 555-0173,2008-07-07,1-2 Miles,Europe,50,0
14786,117,NULL,Tristan,R,Jenkins,0,1967-08-12,M,NULL,M,tristan7@adventure-works.com,30000.00,1,1,Bachelors,Clerical,1,1,Am Gallberg 186,NULL,1 (11) 500 555-0111,2008-02-12,2-5 Miles,Europe,50,0
14787,232,NULL,Tabitha,NULL,Smith,0,1966-06-20,S,NULL,F,tabitha6@adventure-works.com,20000.00,1,1,High School,Manual,0,1,5922 Maywood Ln,NULL,1 (11) 500 555-0183,2008-01-29,1-2 Miles,Europe,51,0
14788,201,NULL,Gerald,C,Rana,0,1966-12-19,S,NULL,M,gerald41@adventure-works.com,20000.00,1,1,High School,Manual,0,1,"214, rue Léo Delibes",NULL,1 (11) 500 555-0175,2007-09-04,1-2 Miles,Europe,50,0
14789,170,NULL,Rosa,K,Zhang,0,1966-10-03,S,NULL,F,rosa0@adventure-works.com,20000.00,2,2,High School,Manual,1,0,Postfach 66 00 77,NULL,1 (11) 500 555-0117,2006-03-23,0-1 Miles,Europe,50,1
14790,211,NULL,Terry,H,Tang,0,1967-02-09,M,NULL,M,terry7@adventure-works.com,40000.00,0,0,Bachelors,Clerical,1,0,"25bis, boulevard Saint Germain",NULL,1 (11) 500 555-0190,2006-10-20,0-1 Miles,Europe,50,1
14791,195,NULL,Ashlee,NULL,Deng,0,1967-05-02,M,NULL,F,ashlee8@adventure-works.com,40000.00,0,0,Bachelors,Clerical,1,0,"59, place de la Concorde",NULL,1 (11) 500 555-0193,2006-10-30,0-1 Miles,Europe,50,1
14792,235,NULL,Jerome,L,Rubio,0,1967-08-16,M,NULL,M,jerome20@adventure-works.com,40000.00,0,0,Bachelors,Clerical,1,0,4188 Green Valley Road,NULL,1 (11) 500 555-0196,2005-12-31,0-1 Miles,Europe,50,1
14793,245,NULL,Clayton,NULL,Nath,0,1967-06-21,S,NULL,M,clayton36@adventure-works.com,40000.00,0,0,Bachelors,Clerical,1,0,2141 Del Monte Ct.,NULL,1 (11) 500 555-0168,2005-12-09,0-1 Miles,Europe,50,1
14794,263,NULL,Gilbert,NULL,Becker,0,1967-08-13,M,NULL,M,gilbert40@adventure-works.com,40000.00,0,0,Bachelors,Clerical,1,0,3831 Frigate Ct,NULL,1 (11) 500 555-0113,2005-12-22,0-1 Miles,Europe,50,1
14795,129,NULL,Crystal,J,Gao,0,1966-03-06,M,NULL,F,crystal16@adventure-works.com,30000.00,1,1,Bachelors,Skilled Manual,1,2,Auf der Krone 4993,NULL,1 (11) 500 555-0136,2006-03-05,0-1 Miles,Europe,51,1
14796,196,NULL,Michael,J,Miller,0,1965-01-08,S,NULL,M,michael38@adventure-works.com,10000.00,4,3,Partial High School,Manual,1,2,"62, rue de Linois",NULL,1 (11) 500 555-0180,2006-10-26,0-1 Miles,Europe,52,1
14797,149,NULL,Steve,J,Gao,0,1965-01-08,S,NULL,M,steve17@adventure-works.com,10000.00,4,3,Partial High School,Manual,1,2,Husemann Straße 4444,NULL,1 (11) 500 555-0162,2006-03-26,0-1 Miles,Europe,52,1
14798,185,NULL,Colleen,L,Nara,0,1965-08-18,S,NULL,F,colleen39@adventure-works.com,10000.00,4,3,Partial High School,Manual,1,2,"33, place de la République",NULL,1 (11) 500 555-0131,2006-10-12,0-1 Miles,Europe,52,1
14799,260,NULL,Katie,R,Xu,0,1965-08-15,S,NULL,F,katie7@adventure-works.com,20000.00,2,2,High School,Manual,1,0,5431 Bella Avenue,NULL,1 (11) 500 555-0125,2007-08-22,0-1 Miles,Europe,52,0
14800,161,NULL,Abby,NULL,Arthur,0,1965-01-03,M,NULL,F,abby5@adventure-works.com,30000.00,1,1,Bachelors,Skilled Manual,1,2,Dunckerstr 6,NULL,1 (11) 500 555-0144,2006-03-06,0-1 Miles,Europe,52,1
14801,131,NULL,Riley,R,Simmons,0,1964-02-15,M,NULL,F,riley13@adventure-works.com,10000.00,3,2,Partial High School,Manual,0,2,Wasserstr 6,NULL,1 (11) 500 555-0110,2006-04-01,0-1 Miles,Europe,53,1
14802,211,NULL,Audrey,NULL,Moreno,0,1964-09-19,S,NULL,F,audrey7@adventure-works.com,20000.00,2,2,High School,Manual,1,2,"79, rue des Pyrenees",NULL,1 (11) 500 555-0199,2006-10-30,0-1 Miles,Europe,53,1
14803,147,NULL,Stacy,D,Martin,0,1964-06-07,S,NULL,F,stacy1@adventure-works.com,20000.00,3,3,High School,Manual,1,1,Kappellweg 242,NULL,1 (11) 500 555-0172,2006-04-17,0-1 Miles,Europe,53,1
14804,239,NULL,Martha,M,Zhou,0,1963-04-07,S,NULL,F,martha8@adventure-works.com,10000.00,3,2,Partial High School,Manual,1,2,8387 B Way,NULL,1 (11) 500 555-0156,2007-10-31,0-1 Miles,Europe,54,0
14805,172,NULL,Kari,NULL,Garcia,0,1963-06-22,S,NULL,F,kari15@adventure-works.com,10000.00,3,2,Partial High School,Manual,1,2,Marketplatz 5775,NULL,1 (11) 500 555-0188,2007-12-24,0-1 Miles,Europe,54,0
14806,245,NULL,Damien,NULL,Jai,0,1963-05-07,S,NULL,M,damien27@adventure-works.com,10000.00,3,2,Partial High School,Manual,1,2,6239 Monti Dr.,NULL,1 (11) 500 555-0116,2007-10-24,0-1 Miles,Europe,54,0
14807,211,NULL,Brenda,M,Martinez,0,1963-02-05,S,NULL,F,brenda21@adventure-works.com,10000.00,4,2,Partial High School,Manual,1,2,"487, rue Montcalm",NULL,1 (11) 500 555-0137,2008-03-25,0-1 Miles,Europe,54,0
14808,252,NULL,Cynthia,L,Prasad,0,1963-09-20,S,NULL,F,cynthia14@adventure-works.com,10000.00,4,2,Partial High School,Manual,1,2,7496 Deerfield Dr.,NULL,1 (11) 500 555-0197,2007-12-11,0-1 Miles,Europe,54,0
14809,239,NULL,Max,A,Suarez,0,1963-04-07,S,NULL,M,max17@adventure-works.com,20000.00,3,3,High School,Manual,1,2,3535 Hillview Dr.,NULL,1 (11) 500 555-0117,2007-09-03,0-1 Miles,Europe,54,0
14810,196,NULL,Russell,E,Anand,0,1966-11-26,M,NULL,M,russell25@adventure-works.com,40000.00,0,0,Bachelors,Professional,1,0,"951, avenue Reille",NULL,1 (11) 500 555-0180,2007-12-06,0-1 Miles,Europe,50,0
14811,158,NULL,Molly,NULL,Sanchez,0,1966-08-22,M,NULL,F,molly19@adventure-works.com,40000.00,0,0,Bachelors,Professional,1,0,Erftplatz 444,NULL,1 (11) 500 555-0188,2007-09-18,0-1 Miles,Europe,51,0
14812,238,NULL,Hunter,C,Henderson,0,1966-05-17,M,NULL,M,hunter1@adventure-works.com,40000.00,0,0,Bachelors,Professional,1,0,7710 Medina Drive,NULL,1 (11) 500 555-0114,2007-11-30,0-1 Miles,Europe,51,0
14813,187,NULL,Madison,NULL,Hayes,0,1963-05-02,S,NULL,F,madison34@adventure-works.com,20000.00,4,4,High School,Manual,1,1,"2, avenue de Norvege",NULL,1 (11) 500 555-0116,2006-11-24,0-1 Miles,Europe,54,1
14814,235,NULL,Christine,J,Jai,0,1963-07-22,S,NULL,F,christine6@adventure-works.com,30000.00,2,2,Partial College,Clerical,1,0,1870 Walnut Ave.,NULL,1 (11) 500 555-0125,2007-08-14,0-1 Miles,Europe,54,0
14815,236,NULL,Isabella,R,Gonzales,0,1965-12-18,M,NULL,F,isabella27@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,851 Summerfield Drive,NULL,1 (11) 500 555-0131,2008-05-17,0-1 Miles,Europe,51,0
14816,241,NULL,Katherine,NULL,Lewis,0,1965-10-24,M,NULL,F,katherine92@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,72 Juliet Court,NULL,1 (11) 500 555-0116,2008-06-11,0-1 Miles,Europe,51,0
14817,243,NULL,Anna,NULL,Washington,0,1965-09-16,M,NULL,F,anna38@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,2094 Fruitwood,NULL,1 (11) 500 555-0190,2008-02-27,0-1 Miles,Europe,52,0
14818,215,NULL,Diane,F,Ruiz,0,1964-05-26,S,NULL,F,diane7@adventure-works.com,30000.00,2,2,Partial College,Clerical,1,2,"12, rue Descartes",NULL,1 (11) 500 555-0167,2006-11-09,0-1 Miles,Europe,53,1
14819,128,NULL,Dana,M,Ruiz,0,1964-06-09,M,NULL,F,dana18@adventure-works.com,30000.00,2,2,Partial College,Clerical,0,2,Lieblingsweg 123,NULL,1 (11) 500 555-0181,2006-04-10,0-1 Miles,Europe,53,1
14820,244,NULL,Drew,NULL,Bhat,0,1964-09-03,M,NULL,M,drew21@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,7942 C Mt. Hood,NULL,1 (11) 500 555-0131,2007-08-18,0-1 Miles,Europe,53,0
14821,269,NULL,Maurice,NULL,Raje,0,1964-04-08,M,NULL,M,maurice15@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,494 North Spoonwood Court,NULL,1 (11) 500 555-0178,2007-09-17,0-1 Miles,Europe,53,0
14822,127,NULL,Jessica,S,Martin,0,1963-09-25,S,NULL,F,jessica62@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,0,Winter der Böck 50,NULL,1 (11) 500 555-0149,2006-04-10,0-1 Miles,Europe,54,1
14823,127,NULL,Nelson,J,Harrison,0,1963-12-28,S,NULL,M,nelson9@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,0,Zimmerstr 411,NULL,1 (11) 500 555-0119,2006-04-04,0-1 Miles,Europe,53,1
14824,117,NULL,Miguel,M,Baker,0,1963-11-17,S,NULL,M,miguel33@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,1,Zimmerstr 11,NULL,1 (11) 500 555-0145,2006-04-20,0-1 Miles,Europe,53,1
14825,170,NULL,Rebekah,H,Alonso,0,1977-03-03,S,NULL,F,rebekah28@adventure-works.com,20000.00,0,0,High School,Manual,0,1,384 Price Lane,NULL,1 (11) 500 555-0144,2007-12-21,1-2 Miles,Europe,40,0
14826,221,NULL,Stefanie,J,Lopez,0,1979-08-17,M,NULL,F,stefanie14@adventure-works.com,20000.00,4,4,High School,Manual,0,2,"668, rue des Berges",NULL,1 (11) 500 555-0169,2008-02-16,0-1 Miles,Europe,38,0
14827,174,NULL,Ernest,R,Xu,0,1979-04-04,S,NULL,M,ernest12@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,1,Postfach 2 66 66,NULL,1 (11) 500 555-0120,2006-04-09,0-1 Miles,Europe,38,1
14828,176,NULL,Hector,NULL,Muñoz,0,1979-09-09,S,NULL,M,hector5@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,1,Am Gallberg 123,NULL,1 (11) 500 555-0111,2007-10-16,0-1 Miles,Europe,38,0
14829,211,NULL,Gina,NULL,Vazquez,0,1978-01-15,S,NULL,F,gina15@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,2,"58, rue des Berges",NULL,1 (11) 500 555-0116,2007-12-15,0-1 Miles,Europe,39,0
14830,175,NULL,Isabella,NULL,Ward,0,1963-08-13,M,NULL,F,isabella2@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,Zimmerstr 466,NULL,1 (11) 500 555-0165,2006-04-27,0-1 Miles,Europe,54,1
14831,231,NULL,Gilbert,NULL,Xie,0,1963-02-06,M,NULL,M,gilbert24@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,2505 Maywood Ln.,NULL,1 (11) 500 555-0196,2005-12-28,0-1 Miles,Europe,54,1
14832,232,NULL,Barry,NULL,Rana,0,1963-11-05,M,NULL,M,barry12@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,8434 Kenmore,NULL,1 (11) 500 555-0127,2005-12-15,0-1 Miles,Europe,53,1
14833,241,NULL,Riley,NULL,Hayes,0,1962-06-13,S,NULL,F,riley19@adventure-works.com,30000.00,1,0,Partial College,Clerical,1,1,4766 Palm Ave,NULL,1 (11) 500 555-0110,2005-12-12,2-5 Miles,Europe,55,1
14834,133,NULL,Ebony,NULL,Jimenez,0,1978-03-10,S,NULL,F,ebony28@adventure-works.com,30000.00,4,4,Partial College,Clerical,1,1,Höhenstr 9449,NULL,1 (11) 500 555-0112,2006-05-12,0-1 Miles,Europe,39,1
14835,151,NULL,Melody,R,Saunders,0,1978-09-02,S,NULL,F,melody20@adventure-works.com,30000.00,4,4,Partial College,Clerical,1,1,Winter der Böck 2550,NULL,1 (11) 500 555-0114,2007-12-11,0-1 Miles,Europe,39,0
14836,230,NULL,Peter,L,Chander,0,1978-04-06,M,NULL,M,peter20@adventure-works.com,30000.00,4,4,Partial College,Clerical,0,2,3557 Harvard Court,NULL,1 (11) 500 555-0118,2007-08-30,0-1 Miles,Europe,39,0
14837,144,NULL,Dennis,NULL,Li,0,1977-07-17,S,NULL,M,dennis4@adventure-works.com,30000.00,0,0,Partial College,Clerical,1,1,Am Karlshof 368,NULL,1 (11) 500 555-0164,2008-05-20,2-5 Miles,Europe,40,0
14838,121,NULL,Darren,NULL,Alvarez,0,1977-07-26,S,NULL,M,darren26@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Kappellweg 242,NULL,1 (11) 500 555-0133,2006-05-18,0-1 Miles,Europe,40,1
14839,238,NULL,Natasha,NULL,Sanz,0,1977-05-18,S,NULL,F,natasha20@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,8489 Seaview Ave.,NULL,1 (11) 500 555-0115,2007-12-03,2-5 Miles,Europe,40,0
14840,277,NULL,Autumn,NULL,Zhu,0,1977-10-23,S,NULL,F,autumn13@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,5115 Meadowbrook Court,NULL,1 (11) 500 555-0193,2007-08-25,2-5 Miles,Europe,39,0
14841,171,NULL,Franklin,NULL,Pal,0,1911-12-07,M,NULL,M,franklin30@adventure-works.com,20000.00,2,0,Partial High School,Manual,1,1,Wertheimer Straße 8,NULL,1 (11) 500 555-0185,2008-03-05,1-2 Miles,Europe,105,0
14842,117,NULL,Meagan,NULL,Kim,0,1975-08-10,S,NULL,F,meagan1@adventure-works.com,20000.00,0,0,High School,Manual,0,1,Helsenbergbogen 6,NULL,1 (11) 500 555-0117,2007-09-09,5-10 Miles,Europe,42,0
14843,243,NULL,Lee,NULL,Vazquez,0,1975-07-07,S,NULL,M,lee13@adventure-works.com,20000.00,0,0,High School,Manual,0,1,4982 Norse Ct.,NULL,1 (11) 500 555-0186,2005-12-18,1-2 Miles,Europe,42,1
14844,131,NULL,Blake,NULL,Miller,0,1975-03-01,S,NULL,M,blake5@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,1,Pflugstr 8515,NULL,1 (11) 500 555-0118,2008-04-17,2-5 Miles,Europe,42,0
14845,223,NULL,Chelsea,NULL,Sai,0,1974-08-17,S,NULL,F,chelsea6@adventure-works.com,10000.00,0,0,Partial High School,Manual,0,2,"1, rue de la Centenaire",NULL,1 (11) 500 555-0113,2007-08-20,0-1 Miles,Europe,43,0
14846,259,NULL,Kelsey,K,Chande,0,1974-11-13,S,NULL,F,kelsey14@adventure-works.com,20000.00,0,0,Partial High School,Manual,1,2,1782 Poplar Ave.,NULL,1 (11) 500 555-0179,2006-01-20,1-2 Miles,Europe,42,1
14847,270,Mr.,Vadim,NULL,Sazanovich,0,1974-03-12,S,NULL,F,vadim0@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,2,8531 Bayter Court,NULL,958-555-0100,2006-01-21,1-2 Miles,Europe,43,1
14848,186,NULL,George,NULL,Louverdis,0,1975-09-10,S,NULL,M,george5@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Attaché de Presse,NULL,1 (11) 500 555-0171,2006-11-12,2-5 Miles,Europe,42,1
14849,142,NULL,Dwayne,NULL,Martin,0,1975-10-12,S,NULL,M,dwayne0@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Zollhof 6678,NULL,1 (11) 500 555-0191,2007-10-03,0-1 Miles,Europe,41,0
14850,182,NULL,Audrey,NULL,Vazquez,0,1973-03-26,S,NULL,F,audrey16@adventure-works.com,10000.00,0,0,Partial High School,Manual,0,2,"2452, rue de Varenne",NULL,1 (11) 500 555-0112,2008-02-18,0-1 Miles,Europe,44,0
14851,206,NULL,Karla,M,Tang,0,1973-02-02,S,NULL,F,karla4@adventure-works.com,20000.00,0,0,Partial High School,Manual,1,2,"611, rue de Longchamp",NULL,1 (11) 500 555-0152,2006-11-06,1-2 Miles,Europe,44,1
14852,335,NULL,Adam,J,Gonzalez,0,1978-11-13,S,NULL,M,adam39@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,0,2,8694 Orangewood Ave.,NULL,136-555-0124,2006-04-06,1-2 Miles,North America,38,1
14853,30,NULL,Derrick,R,Diaz,0,1948-02-13,M,NULL,M,derrick3@adventure-works.com,20000.00,2,1,High School,Skilled Manual,1,2,3985 Dolores Way,NULL,1 (11) 500 555-0169,2008-02-18,5-10 Miles,Pacific,69,0
14854,38,NULL,Nancy,NULL,Fernandez,0,1948-11-12,S,NULL,F,nancy19@adventure-works.com,20000.00,2,1,Partial High School,Clerical,1,2,3857 Mt. Etna,NULL,1 (11) 500 555-0115,2008-01-30,5-10 Miles,Pacific,68,0
14855,20,NULL,Deanna,L,Weber,0,1948-12-24,S,NULL,F,deanna7@adventure-works.com,30000.00,3,0,Partial College,Clerical,1,2,4798 Macaroon Drive,NULL,1 (11) 500 555-0117,2007-03-12,5-10 Miles,Pacific,68,1
14856,536,NULL,Kari,NULL,Carlson,0,1977-08-04,S,NULL,F,kari39@adventure-works.com,40000.00,0,0,Partial High School,Clerical,1,2,7847 Delta Fair Blvd.,NULL,161-555-0184,2008-07-18,5-10 Miles,North America,40,0
14857,37,NULL,Diane,E,Serrano,0,1949-01-27,M,NULL,F,diane21@adventure-works.com,20000.00,2,1,Partial High School,Clerical,1,2,378 Milburn Dr,NULL,1 (11) 500 555-0197,2007-08-24,1-2 Miles,Pacific,68,0
14858,3,NULL,Louis,NULL,Zhu,0,1951-06-21,M,NULL,M,louis8@adventure-works.com,30000.00,3,0,High School,Skilled Manual,0,2,4691 Frisbie Court,NULL,1 (11) 500 555-0158,2007-09-04,1-2 Miles,Pacific,66,0
14859,6,NULL,Jarrod,M,Weber,0,1952-03-05,M,NULL,M,jarrod4@adventure-works.com,30000.00,3,0,High School,Skilled Manual,0,2,4364 Chelsea,NULL,1 (11) 500 555-0170,2007-08-17,1-2 Miles,Pacific,65,0
14860,29,NULL,Arturo,H,Chande,0,1952-06-17,M,NULL,M,arturo40@adventure-works.com,40000.00,2,0,Partial College,Skilled Manual,0,2,7939 Bayview Court,NULL,1 (11) 500 555-0148,2007-10-20,1-2 Miles,Pacific,65,0
14861,231,NULL,Misty,NULL,Deng,0,1971-04-10,S,NULL,F,misty2@adventure-works.com,40000.00,2,2,Partial College,Clerical,1,1,9437 Cambridge Dr.,NULL,1 (11) 500 555-0114,2006-01-19,0-1 Miles,Europe,46,1
14862,243,NULL,Spencer,S,Jenkins,0,1971-08-21,S,NULL,M,spencer8@adventure-works.com,40000.00,2,2,Partial College,Clerical,1,2,5341 Arnold Dr.,NULL,1 (11) 500 555-0118,2008-02-28,1-2 Miles,Europe,46,0
14863,269,NULL,Dana,H,Carlson,0,1971-10-23,S,NULL,F,dana11@adventure-works.com,40000.00,2,2,Partial College,Clerical,1,2,4749 Blackwood Drive,NULL,1 (11) 500 555-0148,2007-09-16,1-2 Miles,Europe,45,0
14864,276,NULL,Desiree,V,Carlson,0,1971-06-25,S,NULL,F,desiree14@adventure-works.com,40000.00,2,2,Partial College,Clerical,1,2,8548 Dewing Ave.,NULL,1 (11) 500 555-0161,2008-04-10,1-2 Miles,Europe,46,0
14865,269,NULL,Austin,V,Coleman,0,1970-07-15,S,NULL,M,austin1@adventure-works.com,40000.00,2,2,Partial College,Clerical,1,2,3563 Mulberry,NULL,1 (11) 500 555-0167,2007-09-27,1-2 Miles,Europe,47,0
14866,161,NULL,Hailey,R,Peterson,0,1970-10-21,S,NULL,F,hailey14@adventure-works.com,40000.00,2,2,Partial College,Clerical,1,2,Pflugstr 24,NULL,1 (11) 500 555-0123,2007-08-11,1-2 Miles,Europe,46,0
14867,59,NULL,Lauren,C,Richardson,0,1975-07-08,S,NULL,F,lauren10@adventure-works.com,40000.00,3,3,Partial College,Clerical,1,0,7185 St George Dr,NULL,482-555-0132,2008-01-13,1-2 Miles,North America,42,1
14868,383,NULL,Ariana,NULL,Morgan,0,1975-08-20,S,NULL,F,ariana20@adventure-works.com,40000.00,3,3,Partial College,Clerical,1,0,1172 Lunar Lane,NULL,318-555-0120,2006-04-01,1-2 Miles,North America,42,1
14869,552,NULL,Jennifer,J,Bryant,0,1975-08-26,S,NULL,F,jennifer91@adventure-works.com,40000.00,3,3,Partial College,Clerical,1,1,9027 Lancelot Dr,NULL,150-555-0167,2008-07-26,0-1 Miles,North America,42,0
14870,298,NULL,Brandi,M,Ortega,0,1974-01-11,S,NULL,F,brandi21@adventure-works.com,40000.00,3,3,Partial College,Clerical,1,2,4684 Ptarmigan Drive,NULL,157-555-0139,2007-08-01,0-1 Miles,North America,43,0
14871,52,NULL,Timothy,NULL,Hill,0,1974-04-11,S,NULL,M,timothy39@adventure-works.com,40000.00,3,3,Partial College,Clerical,1,2,4348 Donaleen Ct.,NULL,904-555-0157,2008-02-25,1-2 Miles,North America,43,1
14872,548,NULL,Fernando,C,Clark,0,1974-02-27,M,NULL,M,fernando17@adventure-works.com,30000.00,0,0,Graduate Degree,Skilled Manual,1,0,4782 Dewing Avenue,NULL,780-555-0133,2007-11-28,0-1 Miles,North America,43,0
14873,336,NULL,Fernando,NULL,Long,0,1974-02-10,M,NULL,M,fernando52@adventure-works.com,30000.00,0,0,Graduate Degree,Skilled Manual,1,0,4683 Buchanan Pl.,NULL,129-555-0146,2008-03-15,0-1 Miles,North America,43,0
14874,49,NULL,Nicole,L,Sanchez,0,1975-08-27,S,NULL,F,nicole26@adventure-works.com,40000.00,3,3,Partial College,Clerical,1,2,1874 Royal Links Circle,NULL,954-555-0133,2008-03-11,1-2 Miles,North America,42,1
14875,53,NULL,Alyssa,I,Foster,0,1975-12-28,S,NULL,F,alyssa61@adventure-works.com,40000.00,3,3,Partial College,Clerical,1,2,9659 Walnut Blvd,NULL,470-555-0136,2008-03-20,1-2 Miles,North America,41,1
14876,301,NULL,Nathan,NULL,Anderson,0,1931-03-09,M,NULL,M,nathan68@adventure-works.com,40000.00,1,0,Graduate Degree,Skilled Manual,1,1,1739 Breaker Dr.,NULL,160-555-0110,2007-11-13,1-2 Miles,North America,86,0
14877,63,NULL,Steven,C,Brooks,0,1966-07-14,S,NULL,M,steven11@adventure-works.com,60000.00,0,0,Graduate Degree,Skilled Manual,0,0,3585 Holly Oak Dr.,NULL,178-555-0184,2008-03-10,1-2 Miles,North America,51,1
14878,631,NULL,Marcus,NULL,Murphy,0,1966-03-03,M,NULL,M,marcus91@adventure-works.com,60000.00,0,0,Graduate Degree,Skilled Manual,0,0,642 Camby Rd.,NULL,893-555-0161,2007-10-23,0-1 Miles,North America,51,0
14879,299,NULL,Andrea,NULL,Richardson,0,1966-11-26,S,NULL,F,andrea10@adventure-works.com,60000.00,0,0,Graduate Degree,Skilled Manual,1,0,1221 Foxhill Dr,NULL,854-555-0190,2006-04-21,1-2 Miles,North America,50,1
14880,372,NULL,Jessica,NULL,Ross,0,1953-04-10,M,NULL,F,jessica28@adventure-works.com,30000.00,1,0,Bachelors,Skilled Manual,1,1,9302 Veracruz,NULL,398-555-0199,2006-04-12,1-2 Miles,North America,64,1
14881,611,NULL,Eric,NULL,Griffin,0,1953-11-10,M,NULL,M,eric28@adventure-works.com,30000.00,1,0,Bachelors,Skilled Manual,1,1,9127 Pinnacle Drive,NULL,921-555-0181,2006-05-05,5-10 Miles,North America,63,1
14882,299,NULL,Kathryn,E,Nara,0,1953-10-21,M,NULL,F,kathryn15@adventure-works.com,30000.00,1,0,Bachelors,Skilled Manual,1,1,6899 Pembroke Dr.,NULL,202-555-0124,2006-05-19,2-5 Miles,North America,63,1
14883,335,NULL,Gabrielle,NULL,Barnes,0,1953-03-23,M,NULL,F,gabrielle25@adventure-works.com,30000.00,1,0,Bachelors,Skilled Manual,1,1,6441 Co Road,NULL,762-555-0152,2006-05-03,5-10 Miles,North America,64,1
14884,307,NULL,Kristi,M,Torres,0,1953-04-05,M,NULL,F,kristi7@adventure-works.com,30000.00,1,0,Bachelors,Skilled Manual,1,1,6866 Big Canyon Rd.,NULL,795-555-0199,2006-05-30,5-10 Miles,North America,64,1
