GeographyKey,FirstName,MiddleName,LastName,MaritalStatus,Gender,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer,AgeRegularBin
614.0,Danielle,A,Rivera,S,F,2.0,0.0,Partial High School,Skilled Manual,2.0,1-2 Miles,North America,63.0,1,65.0
545.0,Jose,A,Clark,M,M,3.0,1.0,High School,Professional,0.0,5-10 Miles,North America,63.0,1,65.0
368.0,Elijah,A,Roberts,S,M,3.0,0.0,Graduate Degree,Management,2.0,1-2 Miles,North America,64.0,1,65.0
612.0,Brian,A,Gray,S,M,3.0,0.0,Graduate Degree,Management,2.0,1-2 Miles,North America,64.0,1,65.0
50.0,Rachel,C,Sanchez,S,F,3.0,0.0,Partial College,Professional,2.0,5-10 Miles,North America,65.0,0,65.0
343.0,Ethan,A,Clark,M,M,3.0,0.0,Partial College,Professional,2.0,1-2 Miles,North America,65.0,1,65.0
358.0,Martin,A,Rienstra,S,M,3.0,0.0,Partial College,Professional,2.0,5-10 Miles,North America,65.0,0,65.0
609.0,Benjamin,A,Smith,M,M,3.0,0.0,Partial College,Professional,2.0,5-10 Miles,North America,66.0,0,80.0
618.0,Morgan,A,Powell,M,F,3.0,0.0,Partial College,Professional,2.0,1-2 Miles,North America,66.0,1,80.0
623.0,Grace,A,White,S,F,3.0,0.0,Partial College,Professional,2.0,1-2 Miles,North America,66.0,1,80.0
298.0,Lacey,A,Xu,S,F,4.0,0.0,High School,Professional,2.0,5-10 Miles,North America,68.0,0,80.0
648.0,Katherine,A,Young,S,F,4.0,0.0,Partial College,Professional,2.0,5-10 Miles,North America,68.0,0,80.0
352.0,Katherine,M,Simmons,S,F,4.0,0.0,High School,Professional,2.0,5-10 Miles,North America,68.0,0,80.0
10.0,Corey,A,Shen,M,M,4.0,4.0,Bachelors,Professional,3.0,10+ Miles,Pacific,53.0,0,65.0
23.0,Donald,A,Lopez,M,M,3.0,2.0,Bachelors,Professional,2.0,0-1 Miles,Pacific,53.0,1,65.0
5.0,Nichole,J,Pal,M,F,3.0,3.0,Bachelors,Professional,0.0,0-1 Miles,Pacific,50.0,0,50.0
34.0,James,E,Collins,M,M,3.0,0.0,Partial College,Skilled Manual,1.0,5-10 Miles,Pacific,36.0,0,50.0
17.0,Derek,A,Chande,S,M,1.0,0.0,Partial College,Skilled Manual,1.0,5-10 Miles,Pacific,55.0,1,65.0
21.0,Mitchell,A,Yuan,M,M,1.0,0.0,Bachelors,Professional,1.0,5-10 Miles,Pacific,55.0,1,65.0
30.0,Valerie,J,Huang,M,F,1.0,0.0,Bachelors,Professional,1.0,5-10 Miles,Pacific,54.0,1,65.0
20.0,Amber,A,Adams,S,F,1.0,0.0,Partial College,Skilled Manual,1.0,0-1 Miles,Pacific,56.0,1,65.0
12.0,Candice,A,Cai,S,F,1.0,0.0,Partial College,Skilled Manual,1.0,0-1 Miles,Pacific,56.0,1,65.0
28.0,Stacey,A,She,S,F,0.0,0.0,Graduate Degree,Management,1.0,0-1 Miles,Pacific,51.0,1,65.0
25.0,Rafael,A,Sun,M,M,0.0,0.0,Bachelors,Professional,1.0,2-5 Miles,Pacific,51.0,1,65.0
6.0,Randall,A,Alvarez,S,M,1.0,0.0,Partial College,Skilled Manual,1.0,0-1 Miles,Pacific,57.0,1,65.0
19.0,Mallory,E,Serrano,S,F,1.0,0.0,Partial College,Skilled Manual,1.0,5-10 Miles,Pacific,57.0,1,65.0
30.0,Henry,A,Perez,M,M,1.0,0.0,Partial College,Skilled Manual,1.0,5-10 Miles,Pacific,57.0,1,65.0
2.0,Summer,G,Patel,S,F,1.0,0.0,Partial College,Skilled Manual,1.0,0-1 Miles,Pacific,57.0,1,65.0
36.0,Candice,J,Zimmerman,S,F,1.0,0.0,Partial College,Skilled Manual,1.0,5-10 Miles,Pacific,56.0,1,65.0
13.0,Brendan,A,Jai,M,M,5.0,5.0,Bachelors,Professional,0.0,1-2 Miles,Pacific,52.0,0,65.0
27.0,Brooke,P,Gray,S,F,5.0,5.0,Bachelors,Professional,0.0,1-2 Miles,Pacific,52.0,0,65.0
33.0,Evan,Y,Rivera,S,M,1.0,0.0,Bachelors,Professional,1.0,2-5 Miles,Pacific,58.0,1,65.0
8.0,Damien,C,Zhang,S,M,5.0,0.0,Bachelors,Professional,1.0,5-10 Miles,Pacific,58.0,1,65.0
21.0,Hailey,C,Allen,M,F,0.0,0.0,Bachelors,Professional,1.0,0-1 Miles,Pacific,54.0,0,65.0
40.0,Katherine,F,Butler,S,F,0.0,0.0,Bachelors,Professional,2.0,5-10 Miles,Pacific,53.0,1,65.0
23.0,Tabitha,D,Prasad,M,F,1.0,0.0,Partial College,Skilled Manual,1.0,5-10 Miles,Pacific,55.0,1,65.0
38.0,Rachael,D,Perez,M,F,5.0,4.0,Partial College,Skilled Manual,2.0,0-1 Miles,Pacific,55.0,0,65.0
4.0,Grant,B,Shen,M,M,1.0,0.0,Partial College,Skilled Manual,1.0,5-10 Miles,Pacific,56.0,1,65.0
4.0,Alvin,A,Li,M,M,1.0,0.0,Partial College,Skilled Manual,1.0,5-10 Miles,Pacific,56.0,1,65.0
8.0,Dominique,H,Chandra,S,F,5.0,4.0,Partial College,Skilled Manual,2.0,5-10 Miles,Pacific,56.0,0,65.0
13.0,Jodi,A,Andersen,M,F,5.0,4.0,Partial College,Skilled Manual,3.0,10+ Miles,Pacific,56.0,0,65.0
14.0,Alisha,C,Goel,S,F,1.0,0.0,Partial College,Skilled Manual,1.0,0-1 Miles,Pacific,59.0,1,65.0
11.0,Cristina,A,Shen,M,F,1.0,0.0,Partial College,Skilled Manual,1.0,5-10 Miles,Pacific,59.0,1,65.0
17.0,Holly,V,Sai,M,F,2.0,0.0,Bachelors,Management,1.0,5-10 Miles,Pacific,81.0,0,50.0
22.0,Katie,Z,Ashe,M,F,5.0,4.0,Partial College,Skilled Manual,3.0,10+ Miles,Pacific,57.0,0,65.0
34.0,Eric,L,Shan,M,M,5.0,4.0,Partial College,Skilled Manual,3.0,10+ Miles,Pacific,57.0,0,65.0
9.0,Jamie,C,Hu,M,F,5.0,4.0,Partial College,Skilled Manual,3.0,5-10 Miles,Pacific,57.0,0,65.0
38.0,Meghan,B,Martin,M,F,5.0,4.0,Partial College,Skilled Manual,3.0,10+ Miles,Pacific,57.0,0,65.0
34.0,Arianna,E,Ross,M,F,1.0,0.0,Partial College,Skilled Manual,1.0,5-10 Miles,Pacific,60.0,1,65.0
383.0,Riley,A,Bryant,M,F,0.0,0.0,High School,Skilled Manual,2.0,5-10 Miles,North America,40.0,0,50.0
299.0,Jenny,F,Guo,S,F,0.0,0.0,High School,Skilled Manual,2.0,5-10 Miles,North America,41.0,0,50.0
369.0,Andrew,L,Clark,S,M,0.0,0.0,High School,Skilled Manual,1.0,5-10 Miles,North America,42.0,0,50.0
641.0,Sierra,A,Perez,S,F,0.0,0.0,High School,Skilled Manual,2.0,5-10 Miles,North America,42.0,0,50.0
347.0,Alexandra,J,Henderson,M,F,0.0,0.0,High School,Skilled Manual,2.0,0-1 Miles,North America,37.0,0,50.0
326.0,Julia,J,Butler,S,F,0.0,0.0,High School,Skilled Manual,2.0,5-10 Miles,North America,37.0,0,50.0
634.0,Jan,D,Cox,M,F,0.0,0.0,High School,Skilled Manual,2.0,5-10 Miles,North America,37.0,0,50.0
69.0,Seth,A,Lewis,S,M,0.0,0.0,High School,Skilled Manual,2.0,0-1 Miles,North America,37.0,1,50.0
644.0,Juan,A,Torres,M,M,0.0,0.0,High School,Skilled Manual,2.0,0-1 Miles,North America,37.0,0,50.0
19.0,Walter,A,Torres,S,M,5.0,0.0,High School,Skilled Manual,2.0,5-10 Miles,Pacific,70.0,0,80.0
32.0,Raul,L,Raje,M,M,2.0,0.0,Bachelors,Management,2.0,5-10 Miles,Pacific,80.0,0,80.0
314.0,Seth,R,Smith,S,M,0.0,0.0,Partial High School,Clerical,2.0,0-1 Miles,North America,39.0,1,50.0
609.0,Austin,N,Moore,S,M,0.0,0.0,Partial High School,Clerical,2.0,5-10 Miles,North America,39.0,0,50.0
307.0,Destiny,C,Howard,S,F,0.0,0.0,High School,Skilled Manual,2.0,5-10 Miles,North America,39.0,0,50.0
55.0,Chase,F,Morris,S,M,0.0,0.0,High School,Skilled Manual,2.0,0-1 Miles,North America,38.0,1,50.0
368.0,Chloe,L,Cook,S,F,0.0,0.0,Partial High School,Clerical,2.0,5-10 Miles,North America,40.0,0,50.0
573.0,Kelvin,M,Nath,S,M,0.0,0.0,Partial High School,Clerical,2.0,5-10 Miles,North America,39.0,0,50.0
299.0,Casey,A,Torres,S,M,0.0,0.0,Partial High School,Clerical,2.0,0-1 Miles,North America,40.0,0,50.0
374.0,Jesse,M,Nelson,S,M,0.0,0.0,High School,Skilled Manual,2.0,5-10 Miles,North America,40.0,0,50.0
536.0,Michele,A,Dominguez,M,F,0.0,0.0,High School,Skilled Manual,2.0,5-10 Miles,North America,37.0,0,50.0
19.0,Elijah,L,Shan,M,M,2.0,0.0,Bachelors,Management,2.0,5-10 Miles,Pacific,77.0,1,80.0
12.0,Warren,J,Raji,S,M,2.0,0.0,Bachelors,Management,2.0,5-10 Miles,Pacific,76.0,1,80.0
22.0,Marshall,H,Hu,S,M,2.0,0.0,Bachelors,Management,2.0,0-1 Miles,Pacific,74.0,1,80.0
637.0,Jeremiah,A,Garcia,M,M,0.0,0.0,High School,Skilled Manual,2.0,5-10 Miles,North America,41.0,0,50.0
312.0,Ryan,G,Russell,M,M,0.0,0.0,Partial College,Skilled Manual,1.0,5-10 Miles,North America,41.0,0,50.0
315.0,Lauren,A,Lewis,S,F,0.0,0.0,Partial College,Skilled Manual,1.0,1-2 Miles,North America,40.0,0,50.0
385.0,Wyatt,A,Washington,M,M,0.0,0.0,Partial College,Skilled Manual,1.0,5-10 Miles,North America,41.0,1,50.0
63.0,Lucas,W,Sanders,S,M,0.0,0.0,High School,Skilled Manual,2.0,5-10 Miles,North America,41.0,0,50.0
338.0,Xavier,W,Bennett,M,M,0.0,0.0,Partial College,Skilled Manual,1.0,5-10 Miles,North America,43.0,0,50.0
372.0,Trinity,B,Sanders,S,F,0.0,0.0,Partial College,Skilled Manual,1.0,5-10 Miles,North America,42.0,0,50.0
335.0,Alexandria,A,Reed,S,F,0.0,0.0,Partial College,Skilled Manual,1.0,1-2 Miles,North America,43.0,1,50.0
68.0,Caleb,K,Mitchell,M,M,3.0,3.0,Bachelors,Skilled Manual,1.0,2-5 Miles,North America,52.0,0,65.0
335.0,Angel,H,Hall,S,M,3.0,3.0,Bachelors,Skilled Manual,1.0,2-5 Miles,North America,52.0,0,65.0
614.0,Kimberly,A,Howard,S,F,3.0,3.0,Bachelors,Skilled Manual,1.0,2-5 Miles,North America,52.0,0,65.0
355.0,Julia,E,Morgan,S,F,3.0,3.0,Bachelors,Skilled Manual,2.0,0-1 Miles,North America,51.0,0,65.0
54.0,Melanie,M,Stewart,S,F,3.0,3.0,Bachelors,Skilled Manual,2.0,0-1 Miles,North America,52.0,0,65.0
301.0,Rachael,A,Sanchez,S,F,3.0,3.0,Bachelors,Skilled Manual,3.0,10+ Miles,North America,51.0,1,65.0
352.0,James,A,Hernandez,M,M,3.0,3.0,Bachelors,Skilled Manual,3.0,10+ Miles,North America,52.0,0,65.0
307.0,Xavier,M,Diaz,S,M,4.0,4.0,Bachelors,Skilled Manual,1.0,0-1 Miles,North America,52.0,0,65.0
644.0,Alex,A,Hernandez,M,M,0.0,0.0,Graduate Degree,Professional,0.0,2-5 Miles,North America,52.0,1,65.0
543.0,Erin,A,Cox,M,F,0.0,0.0,Graduate Degree,Professional,0.0,2-5 Miles,North America,52.0,1,65.0
206.0,Ronnie,A,Wu,M,M,0.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,49.0,1,50.0
236.0,Melvin,A,Ashe,S,M,0.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,48.0,1,50.0
131.0,Eduardo,A,Coleman,S,M,3.0,3.0,High School,Manual,1.0,0-1 Miles,Europe,50.0,1,50.0
175.0,Devin,A,Mitchell,M,M,3.0,3.0,High School,Manual,1.0,0-1 Miles,Europe,50.0,0,50.0
257.0,Carol,E,Nath,M,F,3.0,3.0,Partial High School,Manual,1.0,0-1 Miles,Europe,50.0,0,50.0
155.0,Tamara,A,Guo,M,F,4.0,4.0,Partial High School,Manual,0.0,0-1 Miles,Europe,50.0,0,50.0
158.0,Cindy,A,Gonzalez,S,F,1.0,1.0,Partial College,Manual,1.0,2-5 Miles,Europe,50.0,1,50.0
115.0,Kaitlin,S,Raman,S,F,1.0,1.0,Bachelors,Clerical,0.0,0-1 Miles,Europe,50.0,1,50.0
249.0,Theresa,A,Blanco,S,F,4.0,4.0,Partial High School,Manual,1.0,0-1 Miles,Europe,51.0,1,65.0
132.0,Jamie,A,Jimenez,M,M,4.0,4.0,Partial High School,Manual,1.0,0-1 Miles,Europe,50.0,1,50.0
138.0,Kendra,A,Romero,S,F,5.0,5.0,Partial High School,Manual,1.0,0-1 Miles,Europe,51.0,1,65.0
198.0,Renee,L,Rubio,S,F,0.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Europe,50.0,1,50.0
209.0,Stephanie,A,Rivera,M,F,0.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Europe,50.0,1,50.0
155.0,Morgan,A,Evans,M,F,0.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Europe,50.0,1,50.0
273.0,Levi,A,Perez,M,M,1.0,1.0,Bachelors,Clerical,1.0,2-5 Miles,Europe,51.0,1,65.0
174.0,Drew,D,Raje,M,M,1.0,1.0,Bachelors,Clerical,1.0,2-5 Miles,Europe,51.0,1,65.0
118.0,Kate,J,Xie,M,F,1.0,1.0,Bachelors,Skilled Manual,2.0,0-1 Miles,Europe,51.0,0,65.0
238.0,Kelvin,M,Rai,M,M,1.0,1.0,Bachelors,Skilled Manual,2.0,0-1 Miles,Europe,51.0,0,65.0
231.0,Teresa,A,Romero,M,F,1.0,1.0,Bachelors,Skilled Manual,2.0,0-1 Miles,Europe,51.0,0,65.0
224.0,Kyle,C,Turner,M,M,4.0,3.0,Partial High School,Manual,2.0,0-1 Miles,Europe,52.0,0,65.0
267.0,Hector,A,Diaz,S,M,2.0,2.0,High School,Manual,0.0,0-1 Miles,Europe,52.0,0,65.0
244.0,Albert,A,Martin,M,M,2.0,2.0,High School,Manual,0.0,0-1 Miles,Europe,52.0,1,65.0
187.0,Cassie,A,Shan,S,F,2.0,2.0,High School,Manual,1.0,0-1 Miles,Europe,51.0,0,65.0
209.0,Jeremy,K,Nelson,S,M,2.0,2.0,High School,Manual,2.0,0-1 Miles,Europe,52.0,0,65.0
209.0,Eric,L,Yang,M,M,2.0,2.0,High School,Manual,2.0,0-1 Miles,Europe,52.0,0,65.0
205.0,Roberto,D,Jiménez,M,M,1.0,1.0,Bachelors,Skilled Manual,2.0,0-1 Miles,Europe,52.0,0,65.0
243.0,Felicia,A,Alonso,M,F,5.0,2.0,Partial High School,Manual,1.0,0-1 Miles,Europe,53.0,1,65.0
160.0,Noah,A,Gonzalez,S,M,4.0,0.0,High School,Manual,2.0,0-1 Miles,Europe,88.0,0,50.0
236.0,Erin,P,Cooper,S,F,2.0,0.0,Partial College,Manual,1.0,1-2 Miles,Europe,87.0,0,50.0
174.0,Theodore,M,Ortega,S,M,2.0,2.0,High School,Manual,2.0,0-1 Miles,Europe,52.0,0,65.0
240.0,Dustin,R,Kumar,M,M,2.0,2.0,High School,Manual,2.0,0-1 Miles,Europe,53.0,0,65.0
157.0,Brent,A,Yang,S,M,3.0,3.0,High School,Manual,0.0,0-1 Miles,Europe,53.0,0,65.0
241.0,Alisha,A,Rai,M,F,3.0,3.0,High School,Manual,0.0,0-1 Miles,Europe,52.0,1,65.0
252.0,Billy,B,Martin,M,M,3.0,2.0,Partial High School,Manual,2.0,0-1 Miles,Europe,54.0,0,65.0
232.0,Terry,H,Luo,S,M,3.0,3.0,High School,Manual,2.0,0-1 Miles,Europe,54.0,0,65.0
155.0,Diane,A,Alvarez,S,F,3.0,3.0,High School,Manual,2.0,0-1 Miles,Europe,53.0,0,65.0
174.0,Karen,H,She,M,F,3.0,3.0,High School,Manual,2.0,0-1 Miles,Europe,54.0,0,65.0
207.0,Shane,A,Rana,S,M,2.0,2.0,Partial College,Manual,0.0,0-1 Miles,Europe,51.0,1,65.0
187.0,Jonathan,A,Hayes,S,M,0.0,0.0,Bachelors,Professional,0.0,0-1 Miles,Europe,51.0,1,65.0
222.0,Carla,A,Fernandez,M,F,0.0,0.0,Bachelors,Professional,0.0,0-1 Miles,Europe,51.0,1,65.0
221.0,Jessica,A,Brooks,M,F,2.0,2.0,Partial College,Clerical,1.0,0-1 Miles,Europe,51.0,1,65.0
166.0,Willie,A,Anand,M,M,2.0,2.0,Partial College,Clerical,2.0,0-1 Miles,Europe,52.0,0,65.0
271.0,Samuel,L,Lopez,M,M,1.0,0.0,Bachelors,Skilled Manual,0.0,0-1 Miles,Europe,52.0,1,65.0
226.0,Darrell,M,Pal,M,M,2.0,2.0,Partial College,Clerical,2.0,0-1 Miles,Europe,53.0,0,65.0
237.0,Olivia,H,Miller,M,F,1.0,0.0,Bachelors,Skilled Manual,0.0,0-1 Miles,Europe,52.0,1,65.0
190.0,Bruce,S,Gutierrez,S,M,3.0,3.0,Partial College,Clerical,0.0,0-1 Miles,Europe,53.0,0,65.0
127.0,Tina,A,Vance,S,F,3.0,3.0,Partial College,Clerical,0.0,0-1 Miles,Europe,54.0,1,65.0
256.0,Alvin,A,Chen,S,M,0.0,0.0,High School,Manual,1.0,2-5 Miles,Europe,39.0,0,50.0
146.0,Christine,A,Sutton,S,F,3.0,3.0,Partial College,Clerical,1.0,0-1 Miles,Europe,38.0,1,50.0
248.0,Tabitha,A,Martinez,M,F,3.0,3.0,Partial College,Clerical,2.0,0-1 Miles,Europe,38.0,0,50.0
269.0,Jada,A,Allen,S,F,3.0,3.0,Partial College,Clerical,2.0,0-1 Miles,Europe,38.0,1,50.0
176.0,Danny,A,Romero,M,M,1.0,0.0,Bachelors,Skilled Manual,0.0,0-1 Miles,Europe,53.0,1,65.0
253.0,Lydia,A,Raman,M,F,1.0,0.0,Bachelors,Skilled Manual,0.0,0-1 Miles,Europe,54.0,1,65.0
269.0,Anne,R.,Sims,M,M,1.0,0.0,Bachelors,Skilled Manual,0.0,0-1 Miles,Europe,54.0,1,65.0
271.0,Jill,J,Gill,M,F,1.0,0.0,Bachelors,Skilled Manual,0.0,0-1 Miles,Europe,54.0,1,65.0
223.0,Justin,A,Chen,S,M,1.0,0.0,Partial College,Clerical,1.0,0-1 Miles,Europe,55.0,0,65.0
117.0,Wyatt,H,Hughes,M,M,3.0,3.0,Partial College,Clerical,3.0,0-1 Miles,Europe,39.0,0,50.0
165.0,Ann,A,Suri,S,F,0.0,0.0,Partial College,Clerical,1.0,2-5 Miles,Europe,40.0,1,50.0
118.0,Jorge,A,Zhang,S,M,0.0,0.0,Partial College,Clerical,1.0,2-5 Miles,Europe,39.0,0,50.0
134.0,Bobby,D,Perez,S,M,0.0,0.0,Partial College,Clerical,1.0,2-5 Miles,Europe,40.0,0,50.0
260.0,Holly,A,Lopez,S,F,0.0,0.0,Partial College,Clerical,1.0,0-1 Miles,Europe,40.0,1,50.0
265.0,Damien,W,Nara,M,M,0.0,0.0,Partial College,Clerical,1.0,0-1 Miles,Europe,40.0,0,50.0
120.0,Madeline,A,Roberts,M,F,0.0,0.0,High School,Manual,1.0,2-5 Miles,Europe,41.0,0,50.0
167.0,Shannon,L,Lin,S,F,0.0,0.0,High School,Manual,1.0,2-5 Miles,Europe,41.0,0,50.0
128.0,Heather,A,Xu,S,F,0.0,0.0,High School,Manual,1.0,2-5 Miles,Europe,41.0,0,50.0
221.0,Regina,R,Fernandez,M,F,0.0,0.0,Partial High School,Manual,2.0,0-1 Miles,Europe,42.0,0,50.0
211.0,Mayra,S,Sanchez,S,F,0.0,0.0,High School,Manual,1.0,5-10 Miles,Europe,41.0,0,50.0
190.0,Shelby,A,Bradley,S,F,0.0,0.0,High School,Manual,1.0,5-10 Miles,Europe,41.0,0,50.0
120.0,Paige,S,James,S,F,0.0,0.0,Partial College,Clerical,1.0,0-1 Miles,Europe,41.0,1,50.0
264.0,Victor,L,Martin,S,M,0.0,0.0,Partial College,Clerical,1.0,0-1 Miles,Europe,41.0,1,50.0
267.0,Jasmine,A,Robinson,S,F,0.0,0.0,Partial College,Clerical,1.0,0-1 Miles,Europe,40.0,1,50.0
240.0,Janelle,A,Rodriguez,M,F,0.0,0.0,Partial High School,Manual,2.0,0-1 Miles,Europe,42.0,0,50.0
233.0,Bruce,E,Fernandez,S,M,0.0,0.0,Partial High School,Manual,2.0,0-1 Miles,Europe,43.0,0,50.0
118.0,Natasha,A,Torres,S,F,0.0,0.0,Partial High School,Manual,1.0,5-10 Miles,Europe,43.0,0,50.0
231.0,Bryan,A,Rogers,M,M,1.0,1.0,Bachelors,Skilled Manual,0.0,1-2 Miles,Europe,42.0,1,50.0
236.0,Arturo,V,Zhang,M,M,1.0,1.0,Bachelors,Skilled Manual,0.0,0-1 Miles,Europe,42.0,0,50.0
241.0,Cody,F,Rogers,M,M,1.0,1.0,Bachelors,Skilled Manual,0.0,1-2 Miles,Europe,42.0,1,50.0
276.0,Sharon,A,Deng,M,F,1.0,1.0,Bachelors,Skilled Manual,0.0,0-1 Miles,Europe,41.0,0,50.0
158.0,Lindsey,A,Goel,S,F,0.0,0.0,Partial High School,Manual,2.0,1-2 Miles,Europe,44.0,0,50.0
238.0,Christine,R,Shan,S,F,0.0,0.0,Graduate Degree,Manual,0.0,0-1 Miles,Europe,43.0,1,50.0
248.0,Michele,A,Malhotra,S,F,1.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,55.0,0,65.0
251.0,Katrina,M,Xie,M,F,1.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,55.0,0,65.0
187.0,Ashley,R,Simmons,S,F,1.0,0.0,Bachelors,Manual,0.0,0-1 Miles,Europe,56.0,0,65.0
162.0,Rachael,A,Vance,M,F,1.0,0.0,Bachelors,Manual,0.0,0-1 Miles,Europe,56.0,0,65.0
232.0,Rosa,A,Sun,S,F,1.0,0.0,Bachelors,Manual,0.0,0-1 Miles,Europe,56.0,0,65.0
244.0,Louis,J,Nara,M,M,1.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,56.0,0,65.0
185.0,Clifford,A,Mehta,M,M,5.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,54.0,1,65.0
183.0,Rafael,A,Luo,M,M,4.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,55.0,1,65.0
223.0,Judith,F,Parker,S,F,1.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Europe,59.0,0,65.0
229.0,Kari,A,Serrano,S,F,1.0,0.0,Partial College,Manual,0.0,0-1 Miles,Europe,60.0,0,65.0
249.0,Darrell,C,Rai,M,M,2.0,0.0,Partial College,Manual,0.0,0-1 Miles,Europe,61.0,0,65.0
222.0,Dana,A,Torres,M,F,2.0,0.0,Partial College,Manual,0.0,0-1 Miles,Europe,61.0,0,65.0
183.0,Glenn,A,Zheng,M,M,1.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Europe,61.0,0,65.0
220.0,Christine,M,Nath,S,F,1.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Europe,61.0,0,65.0
242.0,Kristina,R,Kovar,S,F,1.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,79.0,1,80.0
248.0,Kristi,A,Gomez,S,F,1.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,78.0,0,80.0
156.0,Denise,A,Rodriguez,S,F,2.0,0.0,Bachelors,Clerical,1.0,0-1 Miles,Europe,78.0,0,80.0
240.0,Harold,A,Lopez,M,M,1.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Europe,78.0,1,80.0
265.0,Cindy,C,Prasad,S,F,1.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Europe,77.0,1,80.0
242.0,Peter,A,Kumar,S,M,1.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Europe,74.0,0,80.0
26.0,Mackenzie,M,King,M,F,0.0,0.0,Partial College,Manual,1.0,2-5 Miles,Pacific,37.0,1,50.0
39.0,Roberto,A,Dominguez,M,M,0.0,0.0,Partial College,Manual,1.0,0-1 Miles,Pacific,38.0,1,50.0
33.0,Krista,J,Hernandez,S,F,0.0,0.0,High School,Manual,2.0,0-1 Miles,Pacific,41.0,1,50.0
29.0,Ramon,A,He,S,M,0.0,0.0,High School,Manual,2.0,0-1 Miles,Pacific,41.0,1,50.0
35.0,Jon,A,Chen,M,M,0.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Pacific,38.0,1,50.0
24.0,Cynthia,A,Weber,M,F,0.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Pacific,38.0,1,50.0
39.0,Trevor,C,Powell,M,M,1.0,1.0,High School,Manual,0.0,2-5 Miles,Pacific,39.0,1,50.0
23.0,Krystal,M,Ye,M,F,0.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Pacific,39.0,1,50.0
32.0,Erica,A,Zeng,S,F,0.0,0.0,Partial College,Manual,0.0,0-1 Miles,Pacific,40.0,1,50.0
183.0,Dominic,B,Rana,S,M,3.0,0.0,Partial College,Manual,2.0,0-1 Miles,Europe,74.0,0,80.0
204.0,Sergio,A,Mehta,M,M,1.0,0.0,Partial College,Manual,0.0,1-2 Miles,Europe,73.0,0,80.0
210.0,Jill,H,Dominguez,M,F,1.0,0.0,Partial College,Manual,0.0,0-1 Miles,Europe,74.0,0,80.0
238.0,Roger,A,Nara,S,M,1.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Europe,73.0,1,80.0
276.0,Maurice,A,Pal,M,M,1.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,74.0,1,80.0
170.0,Sharon,A,Andersen,M,F,4.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,56.0,1,65.0
241.0,Edward,L,Lopez,M,M,4.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,56.0,1,65.0
258.0,Kristina,A,Raman,S,F,3.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,56.0,1,65.0
167.0,Jessie,A,Sanz,M,F,1.0,1.0,Partial College,Manual,0.0,1-2 Miles,Europe,57.0,1,65.0
276.0,Kelli,A,Chander,S,F,3.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,57.0,1,65.0
196.0,Gabriel,A,Butler,S,M,1.0,1.0,High School,Manual,1.0,2-5 Miles,Europe,58.0,0,65.0
128.0,Jaclyn,A,He,S,F,2.0,0.0,Partial College,Manual,1.0,2-5 Miles,Europe,58.0,1,65.0
244.0,Audrey,S,Navarro,S,F,2.0,0.0,Partial College,Manual,1.0,2-5 Miles,Europe,57.0,1,65.0
256.0,Maurice,L,Shen,M,M,3.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,58.0,1,65.0
221.0,Craig,M,Diaz,M,M,2.0,0.0,Partial College,Manual,1.0,1-2 Miles,Europe,59.0,1,65.0
154.0,Franklin,N,Tang,S,M,1.0,0.0,Graduate Degree,Clerical,0.0,0-1 Miles,Europe,59.0,1,65.0
215.0,Gerald,A,Vazquez,M,M,0.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Europe,58.0,1,65.0
268.0,Tanya,K,Alonso,S,F,1.0,0.0,Bachelors,Clerical,0.0,0-1 Miles,Europe,58.0,1,65.0
