GeographyKey,FirstName,MiddleName,LastName,MaritalStatus,Gender,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,NumberCarsOwned,CommuteDistance,Region,Age,AgeRegularBin,score
331,Jennifer,A,Wilson,M,F,1,2,Graduate Degree,Management,3,1-2 Miles,North America,84,50,no
68,John,A,Martin,M,M,4,4,Partial College,Professional,3,2-5 Miles,North America,52,65,yes
536,Mitchell,B,Anand,M,M,5,5,Partial College,Professional,3,2-5 Miles,North America,52,65,no
618,Gabrielle,A,Gonzales,S,F,3,1,Bachelors,Management,0,2-5 Miles,North America,52,65,yes
633,Brian,E,Cox,M,M,4,1,Partial College,Professional,0,2-5 Miles,North America,52,65,yes
298,Jon,K,Tang,M,M,4,1,Partial College,Professional,0,2-5 Miles,North America,51,65,yes
298,William,N,Lewis,M,M,2,2,Bachelors,Management,3,1-2 Miles,North America,51,65,no
335,Shelby,A,Peterson,S,F,3,2,Partial College,Professional,0,2-5 Miles,North America,52,65,yes
339,Benjamin,A,Wilson,M,M,1,1,Graduate Degree,Management,0,0-1 Miles,North America,51,65,no
339,Patrick,L,Sanders,M,M,1,1,Graduate Degree,Management,0,0-1 Miles,North America,52,65,no
352,Benjamin,R,Henderson,M,M,1,1,Graduate Degree,Management,0,0-1 Miles,North America,51,65,no
62,Jeremiah,A,Johnson,M,M,4,3,Bachelors,Management,0,2-5 Miles,North America,53,65,no
609,Madison,A,Alexander,S,F,4,3,Partial College,Professional,2,2-5 Miles,North America,53,65,yes
539,Lauren,A,Butler,M,F,5,5,Partial College,Professional,3,2-5 Miles,North America,52,65,yes
627,Logan,S,Jenkins,S,M,0,0,Partial College,Professional,1,10+ Miles,North America,53,65,yes
329,Kevin,R,Butler,M,M,2,2,Graduate Degree,Management,2,0-1 Miles,North America,53,65,no
334,Tyler,A,Moore,S,M,2,2,Graduate Degree,Management,3,0-1 Miles,North America,53,65,yes
633,Alex,A,Gonzalez,M,M,3,2,Partial College,Professional,0,5-10 Miles,North America,61,65,yes
611,Jesse,A,Scott,S,M,2,1,Partial College,Professional,0,5-10 Miles,North America,61,65,yes
331,Kayla,A,Anderson,M,F,1,2,Graduate Degree,Management,1,0-1 Miles,North America,82,50,no
53,Alexandra,A,Mitchell,M,F,4,3,Partial College,Professional,2,2-5 Miles,North America,54,65,no
638,Benjamin,A,Walker,S,M,0,0,Partial College,Professional,2,2-5 Miles,North America,54,65,yes
331,Thomas,S,White,M,M,4,3,Partial College,Professional,3,5-10 Miles,North America,54,65,yes
62,Jordan,K,Yang,M,M,5,4,Partial College,Professional,2,0-1 Miles,North America,55,65,no
68,Cody,C,Gray,S,M,5,4,Partial College,Professional,3,5-10 Miles,North America,55,65,yes
616,Jose,A,Long,M,M,1,2,Partial College,Professional,3,1-2 Miles,North America,54,65,no
641,Chloe,A,Gonzalez,M,F,1,2,Partial College,Professional,0,5-10 Miles,North America,54,65,yes
300,Beth,A,Sanz,M,F,1,3,Bachelors,Management,2,1-2 Miles,North America,55,65,no
312,Julia,V,Patterson,M,F,1,3,Partial College,Professional,0,1-2 Miles,North America,54,65,no
358,Elizabeth,J,Price,M,F,1,2,Bachelors,Management,0,2-5 Miles,North America,55,65,yes
542,Dakota,M,Patterson,M,M,4,3,High School,Professional,1,5-10 Miles,North America,56,65,no
546,Logan,A,Adams,M,M,4,3,High School,Professional,1,5-10 Miles,North America,56,65,no
634,Aidan,A,Russell,M,M,4,3,High School,Professional,2,5-10 Miles,North America,56,65,no
642,Grace,M,Rivera,S,F,4,3,High School,Professional,2,5-10 Miles,North America,56,65,no
648,Angela,E,Bell,M,F,3,2,Partial College,Professional,0,1-2 Miles,North America,56,65,no
339,Jeremy,S,Robinson,M,M,1,3,Bachelors,Management,3,0-1 Miles,North America,56,65,yes
358,Gabriel,R,Gonzalez,S,M,1,3,Bachelors,Management,3,0-1 Miles,North America,56,65,yes
361,Natalie,L,Diaz,M,F,3,3,Bachelors,Management,3,0-1 Miles,North America,56,65,yes
368,Miguel,A,King,M,M,1,2,Bachelors,Management,0,2-5 Miles,North America,56,65,yes
348,Jacqueline,A,Murphy,M,F,2,0,High School,Professional,2,1-2 Miles,North America,62,65,no
637,Isabella,A,Perry,M,F,2,0,High School,Professional,2,5-10 Miles,North America,62,65,no
612,Bryce,A,Reed,M,M,2,0,High School,Professional,2,1-2 Miles,North America,62,65,no
368,Lauren,D,Lee,S,F,4,3,High School,Professional,0,5-10 Miles,North America,62,65,yes
51,Abigail,H,Patterson,S,F,2,0,Partial High School,Skilled Manual,2,5-10 Miles,North America,63,65,yes
385,Samantha,J,Smith,S,F,1,0,Graduate Degree,Management,0,0-1 Miles,North America,81,50,no
68,Jackson,S,Gonzalez,M,M,5,4,Partial College,Professional,3,5-10 Miles,North America,57,65,no
611,Mary,B,Edwards,S,F,4,3,High School,Professional,3,5-10 Miles,North America,57,65,yes
539,Noah,A,Perez,M,M,4,3,High School,Professional,3,5-10 Miles,North America,57,65,no
542,Nicole,A,Henderson,M,F,4,3,High School,Professional,3,5-10 Miles,North America,57,65,no
343,Samantha,A,Hall,M,F,4,3,Bachelors,Management,3,2-5 Miles,North America,57,65,yes
355,Bailey,J,Stewart,M,F,1,3,Partial College,Professional,2,2-5 Miles,North America,57,65,yes
368,Jonathan,R,Coleman,M,M,1,1,Graduate Degree,Management,2,0-1 Miles,North America,57,65,yes
358,Seth,A,Hall,M,M,2,0,Partial High School,Skilled Manual,2,5-10 Miles,North America,62,65,no
299,Connor,S,Hughes,M,M,3,1,High School,Professional,1,1-2 Miles,North America,63,65,no
325,Jason,R,Wang,M,M,3,0,Graduate Degree,Management,2,5-10 Miles,North America,64,65,no
312,Aidan,B,Butler,M,M,3,0,Graduate Degree,Management,2,5-10 Miles,North America,63,65,no
359,Isaac,A,Bailey,S,M,3,0,Graduate Degree,Management,2,5-10 Miles,North America,63,65,no
635,Justin,M,Patterson,M,M,3,0,Graduate Degree,Management,2,1-2 Miles,North America,64,65,no
374,Sara,A,Parker,S,F,3,0,Graduate Degree,Management,2,1-2 Miles,North America,64,65,no
548,Cameron,A,Diaz,M,M,3,0,Graduate Degree,Management,2,5-10 Miles,North America,64,65,yes
326,Nathan,A,Diaz,M,M,3,0,Partial College,Professional,2,5-10 Miles,North America,65,65,yes
51,Cindy,A,Stewart,M,F,3,0,Partial College,Professional,2,1-2 Miles,North America,64,65,yes
52,Allison,A,Scott,M,F,3,0,Partial College,Professional,2,5-10 Miles,North America,64,65,yes
307,Katie,L,Luo,M,F,4,0,Graduate Degree,Management,2,10+ Miles,North America,80,80,yes
315,Samuel,G,Flores,M,M,2,3,Graduate Degree,Management,3,5-10 Miles,North America,80,80,no
374,Jasmine,C,Ward,S,F,2,3,Bachelors,Management,0,0-1 Miles,North America,79,80,no
300,Ruben,A,Prasad,M,M,4,0,Graduate Degree,Management,2,1-2 Miles,North America,79,80,yes
53,Katelyn,A,Wright,M,F,5,0,Bachelors,Management,2,5-10 Miles,North America,79,80,no
644,Brianna,A,Alexander,M,F,5,0,Bachelors,Management,2,5-10 Miles,North America,79,80,no
69,Nicole,A,Jones,M,F,2,4,Graduate Degree,Management,0,5-10 Miles,North America,79,80,no
300,Alex,K,Edwards,M,M,2,3,Bachelors,Management,0,0-1 Miles,North America,79,80,no
536,Stacy,K,Suarez,M,F,5,0,Bachelors,Management,2,1-2 Miles,North America,77,80,no
385,Eric,A,Wright,M,M,2,3,Graduate Degree,Management,3,1-2 Miles,North America,77,80,no
345,Madison,M,Hall,M,F,2,3,Graduate Degree,Management,3,5-10 Miles,North America,76,80,no
536,Bridget,L,Deng,S,F,4,4,Partial College,Skilled Manual,3,1-2 Miles,North America,49,50,no
616,Samuel,R,Hernandez,S,M,2,0,Bachelors,Management,2,1-2 Miles,North America,49,50,yes
618,Danielle,A,Rogers,M,F,2,0,Bachelors,Management,2,0-1 Miles,North America,48,50,no
633,Christopher,J,Jones,M,M,3,0,Bachelors,Management,3,1-2 Miles,North America,49,50,no
302,Alexandra,A,Turner,M,F,1,0,Graduate Degree,Management,3,0-1 Miles,North America,48,50,no
299,Rachel,D,Jones,S,F,0,0,Partial College,Skilled Manual,1,5-10 Miles,North America,38,50,no
335,Anna,A,Cooper,S,F,0,0,Partial College,Skilled Manual,1,5-10 Miles,North America,38,50,no
7,Tommy,A,Lal,S,M,5,0,High School,Skilled Manual,3,5-10 Miles,Pacific,72,80,no
12,Ebony,A,Rodriguez,M,F,3,0,High School,Skilled Manual,2,1-2 Miles,Pacific,73,80,no
21,Ann,M,Mehta,M,F,2,1,High School,Skilled Manual,2,5-10 Miles,Pacific,69,80,no
536,Denise,S,Rana,S,F,0,0,Partial College,Skilled Manual,1,5-10 Miles,North America,38,50,no
611,Bonnie,C,Xu,S,F,0,0,Partial College,Skilled Manual,1,1-2 Miles,North America,38,50,yes
24,Rodney,A,Romero,M,M,4,0,High School,Skilled Manual,2,1-2 Miles,Pacific,69,80,no
36,Omar,C,Zheng,M,M,4,0,High School,Skilled Manual,2,5-10 Miles,Pacific,70,80,no
16,Lydia,M,Fernandez,M,F,2,0,Partial College,Clerical,2,5-10 Miles,Pacific,69,80,yes
212,Carla,A,Prasad,M,F,0,0,Graduate Degree,Manual,0,0-1 Miles,Europe,39,50,yes
238,Claudia,J,Sun,M,F,0,0,Graduate Degree,Manual,0,0-1 Miles,Europe,40,50,yes
127,Emily,A,Hall,M,F,1,0,Graduate Degree,Manual,0,0-1 Miles,Europe,55,65,no
133,Kurt,T,Raji,M,M,1,0,Graduate Degree,Manual,0,0-1 Miles,Europe,54,65,no
149,Casey,C,Ramos,M,M,1,0,Graduate Degree,Manual,0,0-1 Miles,Europe,54,65,no
270,Kaitlin,J,Sai,S,F,1,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,55,65,no
271,Ethan,A,Smith,M,M,1,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,55,65,no
271,Abigail,A,Garcia,M,F,1,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,55,65,no
216,Barbara,M,Wu,M,F,1,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,54,65,no
229,Roberto,M,Alonso,S,M,1,0,Bachelors,Manual,0,0-1 Miles,Europe,55,65,no
207,Abby,P,Rana,S,F,1,0,Bachelors,Manual,0,0-1 Miles,Europe,56,65,no
240,Dustin,A,Anand,S,M,1,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,56,65,no
180,Krystal,A,Wu,S,F,1,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,56,65,no
153,Clayton,K,Cai,M,M,1,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,82,50,no
187,Katherine,A,Brown,S,F,4,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,55,65,yes
197,Carrie,A,Alonso,S,F,4,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,54,65,yes
257,Randy,A,Lin,M,M,1,0,Bachelors,Manual,0,0-1 Miles,Europe,59,65,no
171,Douglas,D,Kapoor,S,M,1,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,59,65,yes
261,Alex,I,Ward,M,M,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,60,65,no
134,Heather,A,Lu,M,F,1,0,Partial College,Manual,0,0-1 Miles,Europe,60,65,no
189,Darryl,Y,West,S,M,1,0,Partial College,Manual,0,0-1 Miles,Europe,60,65,no
234,Faith,A,Henderson,M,F,2,0,Partial College,Manual,0,1-2 Miles,Europe,61,65,no
262,Christina,S,Sanchez,M,F,2,0,Partial College,Manual,0,0-1 Miles,Europe,61,65,no
267,Noah,L,Thompson,M,M,2,0,Partial College,Manual,0,1-2 Miles,Europe,62,65,no
186,Maria,E,Turner,M,F,2,0,Partial College,Manual,0,0-1 Miles,Europe,62,65,no
126,Arturo,J,Goel,M,M,2,0,Partial College,Manual,1,2-5 Miles,Europe,61,65,no
180,Kristy,L,Vazquez,M,F,2,0,Bachelors,Clerical,1,2-5 Miles,Europe,80,80,no
168,Michele,C,Vance,M,F,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,79,80,no
229,Daisy,A,Ramos,M,F,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,77,80,no
266,Leah,H,Ma,M,F,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,76,80,no
269,Isaac,A,Mitchell,M,M,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,77,80,no
185,Jodi,D,Kumar,S,F,2,0,Partial College,Manual,1,1-2 Miles,Europe,74,80,yes
221,Rafael,A,He,M,M,3,0,Partial College,Manual,1,2-5 Miles,Europe,74,80,no
31,Mathew,L,Sanz,M,M,0,0,Partial College,Manual,1,2-5 Miles,Pacific,37,50,no
648,Marcel,A,Truempy,M,F,1,1,Bachelors,Skilled Manual,0,2-5 Miles,North America,46,50,yes
337,Ashley,A,Washington,M,F,1,1,Bachelors,Skilled Manual,0,2-5 Miles,North America,47,50,yes
298,Kelvin,A,Huang,M,M,1,1,Bachelors,Skilled Manual,1,2-5 Miles,North America,46,50,yes
64,Eduardo,A,Miller,M,M,1,1,Bachelors,Skilled Manual,1,0-1 Miles,North America,47,50,no
311,Bryce,B,Stewart,M,M,1,1,Bachelors,Skilled Manual,1,0-1 Miles,North America,47,50,no
631,Fernando,A,Carter,M,M,1,1,Bachelors,Skilled Manual,1,2-5 Miles,North America,48,50,no
359,Chloe,L,Bailey,M,F,1,1,Bachelors,Skilled Manual,1,2-5 Miles,North America,48,50,no
343,Natalie,L,Hernandez,S,F,2,2,Bachelors,Skilled Manual,0,2-5 Miles,North America,48,50,yes
50,Kaylee,R,Mitchell,M,F,1,0,Graduate Degree,Professional,0,0-1 Miles,North America,45,50,no
64,Seth,A,Thomas,M,M,1,0,Graduate Degree,Professional,0,2-5 Miles,North America,46,50,no
536,Priscilla,C,Kumar,S,F,1,0,Graduate Degree,Professional,0,2-5 Miles,North America,46,50,no
609,Kristopher,A,Rodriguez,M,M,1,0,Graduate Degree,Professional,0,0-1 Miles,North America,46,50,no
648,Hannah,A,Henderson,M,F,1,0,Graduate Degree,Professional,0,0-1 Miles,North America,46,50,no
298,Rachel,M,Richardson,M,F,1,0,Graduate Degree,Professional,0,2-5 Miles,North America,46,50,no
336,Melanie,A,Foster,M,F,3,0,Graduate Degree,Professional,0,2-5 Miles,North America,46,50,yes
552,Madison,M,Wood,M,F,1,0,Graduate Degree,Professional,0,2-5 Miles,North America,48,50,no
66,Katherine,C,Powell,S,F,1,0,Graduate Degree,Professional,0,2-5 Miles,North America,48,50,no
634,Rachel,C,Lee,M,F,1,0,Graduate Degree,Professional,0,2-5 Miles,North America,48,50,no
635,Anna,A,Price,S,F,2,2,Bachelors,Skilled Manual,0,0-1 Miles,North America,49,50,yes
539,Natalie,A,Rogers,S,F,2,2,Bachelors,Skilled Manual,0,2-5 Miles,North America,49,50,yes
49,Jonathan,A,Carter,M,M,2,2,Bachelors,Skilled Manual,0,2-5 Miles,North America,49,50,yes
542,Luis,A,Henderson,S,M,2,2,Bachelors,Skilled Manual,1,2-5 Miles,North America,48,50,no
347,Kyle,A,Diaz,S,M,0,0,Bachelors,Professional,1,2-5 Miles,North America,50,50,yes
547,Kevin,M,Adams,S,M,0,0,Bachelors,Professional,1,0-1 Miles,North America,49,50,yes
69,Marcus,A,Reed,M,M,1,0,Graduate Degree,Professional,0,2-5 Miles,North America,47,50,no
542,Sydney,A,Morris,M,F,2,0,Graduate Degree,Professional,0,2-5 Miles,North America,47,50,no
383,Gabrielle,A,Mitchell,S,F,2,0,Graduate Degree,Professional,0,0-1 Miles,North America,46,50,yes
385,Kimberly,A,Torres,M,F,2,0,Graduate Degree,Professional,0,0-1 Miles,North America,47,50,yes
58,Todd,A,Rowe,S,F,2,2,Bachelors,Skilled Manual,1,2-5 Miles,North America,49,50,no
543,Jade,J,Peterson,S,F,2,2,Bachelors,Skilled Manual,1,0-1 Miles,North America,49,50,no
635,Alexander,E,Taylor,S,M,2,2,Bachelors,Skilled Manual,1,2-5 Miles,North America,50,50,no
355,Mackenzie,R,Cook,S,F,3,3,Bachelors,Skilled Manual,0,0-1 Miles,North America,51,65,yes
311,Marissa,E,Butler,S,F,3,3,Bachelors,Skilled Manual,1,2-5 Miles,North America,51,65,yes
335,Charles,E,Harris,S,M,0,0,Graduate Degree,Professional,0,2-5 Miles,North America,51,65,yes
644,Jessica,A,Thompson,M,F,0,0,Graduate Degree,Professional,0,0-1 Miles,North America,51,65,no
383,Jack,M,Washington,M,M,0,0,Graduate Degree,Professional,0,2-5 Miles,North America,51,65,no
383,Lauren,T,Taylor,M,F,0,0,Graduate Degree,Professional,0,2-5 Miles,North America,51,65,no
325,Andrea,A,Ward,M,F,0,0,Graduate Degree,Professional,0,0-1 Miles,North America,51,65,no
326,Amber,W,Hill,M,F,4,0,Graduate Degree,Professional,0,0-1 Miles,North America,50,50,yes
51,Sean,L,Reed,M,M,4,0,Graduate Degree,Professional,0,0-1 Miles,North America,51,65,yes
68,Miranda,A,Ross,M,F,5,0,Graduate Degree,Professional,0,2-5 Miles,North America,48,50,yes
543,Charles,A,Wilson,M,M,5,0,Graduate Degree,Professional,0,0-1 Miles,North America,48,50,yes
632,Ariana,V,Ramirez,M,F,5,5,Graduate Degree,Professional,2,2-5 Miles,North America,47,50,no
311,Nicolas,A,Rai,M,M,2,0,Graduate Degree,Professional,0,0-1 Miles,North America,47,50,yes
383,Kaylee,W,Kelly,M,F,3,0,Graduate Degree,Professional,0,0-1 Miles,North America,48,50,yes
355,Sara,A,Ward,S,F,3,3,Bachelors,Skilled Manual,2,2-5 Miles,North America,52,65,yes
69,Nicholas,D,Rodriguez,M,M,3,3,Bachelors,Skilled Manual,3,10+ Miles,North America,51,65,no
62,Allison,A,Brooks,S,F,4,4,Bachelors,Skilled Manual,1,0-1 Miles,North America,52,65,yes
69,Amanda,P,Cooper,S,F,4,4,Bachelors,Skilled Manual,2,0-1 Miles,North America,52,65,yes
542,Isaiah,A,Nelson,M,M,4,4,Bachelors,Skilled Manual,2,2-5 Miles,North America,53,65,no
611,Warren,A,Gao,M,M,4,4,Bachelors,Skilled Manual,3,10+ Miles,North America,53,65,no
343,Julia,A,Phillips,S,F,5,5,Bachelors,Skilled Manual,2,2-5 Miles,North America,53,65,no
616,Lauren,S,Jenkins,S,F,5,5,Bachelors,Skilled Manual,3,5-10 Miles,North America,53,65,yes
68,Zoe,R,James,S,F,4,2,Bachelors,Skilled Manual,2,0-1 Miles,North America,53,65,no
300,Ernest,M,Zhang,M,M,4,2,Bachelors,Professional,2,2-5 Miles,North America,54,65,no
611,Glenn,A,Huang,M,M,4,2,Bachelors,Professional,2,0-1 Miles,North America,54,65,yes
310,Dylan,J,Bryant,S,M,0,0,Bachelors,Professional,1,2-5 Miles,North America,49,50,yes
311,Audrey,E,Dominguez,S,F,0,0,Bachelors,Professional,1,0-1 Miles,North America,49,50,no
311,Emma,J,Sandberg,S,F,0,0,Bachelors,Professional,1,2-5 Miles,North America,49,50,yes
614,Aaron,A,Flores,S,M,0,0,Bachelors,Professional,1,0-1 Miles,North America,54,65,yes
618,Gabrielle,D,Baker,M,F,3,2,Graduate Degree,Professional,0,2-5 Miles,North America,54,65,no
618,Nathaniel,L,Sanders,M,M,3,2,Graduate Degree,Professional,0,0-1 Miles,North America,54,65,no
347,Kayla,B,Patterson,M,F,3,2,Graduate Degree,Professional,0,2-5 Miles,North America,54,65,no
545,Chloe,D,Morris,S,F,1,0,Bachelors,Professional,1,2-5 Miles,North America,55,65,no
312,Brandon,L,Patterson,M,M,1,0,Partial College,Skilled Manual,1,2-5 Miles,North America,55,65,no
359,Benjamin,H,Li,M,M,1,0,Partial College,Skilled Manual,1,0-1 Miles,North America,54,65,no
618,Anna,R,Thomas,M,F,1,0,Partial College,Skilled Manual,1,0-1 Miles,North America,55,65,no
627,Benjamin,I,Simmons,M,M,1,0,Partial College,Skilled Manual,1,2-5 Miles,North America,55,65,no
51,Jesse,A,Gray,M,M,4,3,High School,Skilled Manual,3,10+ Miles,North America,56,65,no
358,Isaiah,D,Hill,M,M,1,0,Partial College,Skilled Manual,1,0-1 Miles,North America,55,65,no
543,Carlos,A,Brooks,M,M,1,0,Partial College,Skilled Manual,1,0-1 Miles,North America,56,65,no
612,Blake,A,Hernandez,M,M,1,0,Partial College,Skilled Manual,1,2-5 Miles,North America,56,65,no
329,Isaiah,A,James,M,M,1,0,Partial College,Skilled Manual,1,2-5 Miles,North America,56,65,no
69,Logan,K,Flores,M,M,1,0,Partial College,Skilled Manual,1,0-1 Miles,North America,56,65,yes
70,Austin,A,Wang,M,M,1,0,Partial College,Skilled Manual,1,2-5 Miles,North America,56,65,no
52,Timothy,A,Morgan,M,M,1,0,Partial College,Skilled Manual,1,2-5 Miles,North America,55,65,no
552,Amber,A,Baker,M,F,1,0,Partial College,Skilled Manual,1,2-5 Miles,North America,55,65,yes
553,Luke,M,Carter,M,M,4,2,High School,Skilled Manual,2,0-1 Miles,North America,57,65,no
542,Kelly,L,Powell,M,F,4,2,High School,Skilled Manual,2,2-5 Miles,North America,57,65,yes
607,Dustin,A,Nath,M,M,4,2,High School,Skilled Manual,3,0-1 Miles,North America,57,65,no
536,Blake,D,Scott,S,M,0,0,Bachelors,Professional,1,2-5 Miles,North America,57,65,no
315,Jeremiah,L,Howard,M,M,1,0,Partial College,Skilled Manual,1,2-5 Miles,North America,57,65,yes
51,Mackenzie,A,Adams,S,F,0,0,Partial College,Skilled Manual,1,2-5 Miles,North America,50,50,yes
71,Timothy,C,Turner,M,M,0,0,Partial College,Skilled Manual,1,0-1 Miles,North America,50,50,no
536,Jeffery,C,Zeng,S,M,0,0,Partial College,Skilled Manual,1,0-1 Miles,North America,50,50,no
616,Eric,M,Simmons,S,M,0,0,Partial College,Skilled Manual,1,2-5 Miles,North America,50,50,yes
543,Jennifer,R,Lee,S,F,0,0,Partial College,Skilled Manual,1,0-1 Miles,North America,49,50,no
326,Isaac,P,Kelly,S,M,0,0,Graduate Degree,Professional,1,2-5 Miles,North America,50,50,yes
339,Dylan,L,Garcia,S,M,0,0,Graduate Degree,Professional,1,0-1 Miles,North America,50,50,yes
347,Sean,A,Howard,M,M,0,0,Graduate Degree,Professional,1,0-1 Miles,North America,50,50,yes
343,Eric,M,Evans,S,M,5,0,Graduate Degree,Professional,0,0-1 Miles,North America,36,50,yes
374,Grace,A,Cox,M,F,1,0,Partial College,Skilled Manual,1,2-5 Miles,North America,56,65,yes
644,Adam,A,Perry,M,M,1,0,Partial College,Skilled Manual,1,2-5 Miles,North America,56,65,yes
552,Amber,A,Green,M,F,1,0,Partial College,Skilled Manual,1,2-5 Miles,North America,57,65,yes
300,Russell,S,Luo,M,M,1,0,Partial College,Skilled Manual,1,2-5 Miles,North America,56,65,yes
311,Troy,H,Fernandez,M,M,1,0,Partial College,Skilled Manual,1,2-5 Miles,North America,58,65,yes
627,Kyle,P,Collins,M,M,4,3,Bachelors,Professional,0,2-5 Miles,North America,58,65,no
71,Kayla,E,Washington,M,F,5,5,Graduate Degree,Professional,3,10+ Miles,North America,58,65,no
609,Bryant,R,Fernandez,M,M,1,0,Graduate Degree,Professional,0,0-1 Miles,North America,58,65,yes
633,John,W,Thomas,M,M,1,0,Partial College,Skilled Manual,1,0-1 Miles,North America,58,65,yes
69,Chloe,J,Green,M,F,1,0,Bachelors,Professional,1,2-5 Miles,North America,59,65,no
348,Zachary,E,Harris,M,M,1,0,Bachelors,Professional,1,2-5 Miles,North America,59,65,no
547,Gabrielle,A,Howard,M,F,1,0,Bachelors,Professional,1,0-1 Miles,North America,59,65,yes
56,Jade,D,Ward,M,F,1,0,Bachelors,Professional,1,2-5 Miles,North America,59,65,no
315,Jack,A,Ross,M,M,1,0,Bachelors,Professional,1,0-1 Miles,North America,59,65,yes
310,Arturo,R,Hu,M,M,5,4,Bachelors,Professional,2,2-5 Miles,North America,58,65,no
358,Kayla,L,Ross,S,F,5,4,Graduate Degree,Management,0,0-1 Miles,North America,59,65,yes
40,Jesse,J,King,M,M,4,4,Graduate Degree,Management,1,0-1 Miles,Pacific,48,50,no
11,Louis,A,Gao,M,M,1,0,Graduate Degree,Management,0,0-1 Miles,Pacific,48,50,yes
35,Olivia,L,Alexander,M,F,4,4,Graduate Degree,Management,1,0-1 Miles,Pacific,47,50,yes
18,Joe,A,Martin,M,M,4,4,Graduate Degree,Management,1,0-1 Miles,Pacific,47,50,yes
7,Erika,L,Blanco,M,F,4,4,Graduate Degree,Management,1,0-1 Miles,Pacific,47,50,no
5,Leslie,A,Gill,S,F,2,2,Bachelors,Professional,1,2-5 Miles,Pacific,48,50,yes
6,Cristina,M,Lal,M,F,2,2,Bachelors,Professional,1,0-1 Miles,Pacific,50,50,yes
21,Omar,F,Nath,S,M,1,0,Graduate Degree,Management,0,0-1 Miles,Pacific,48,50,yes
22,Willie,A,Rai,M,M,1,0,Graduate Degree,Management,1,0-1 Miles,Pacific,48,50,yes
39,Alexis,D,Williams,M,F,5,5,Bachelors,Professional,0,10+ Miles,Pacific,49,50,no
25,Brandi,M,Gomez,M,F,5,5,Bachelors,Professional,0,10+ Miles,Pacific,50,50,no
4,Micah,C,Wang,S,M,5,5,Bachelors,Professional,0,10+ Miles,Pacific,50,50,yes
13,Ross,A,Hernandez,S,M,5,5,Graduate Degree,Management,3,0-1 Miles,Pacific,50,50,no
11,Shannon,M,Zheng,M,F,5,5,Graduate Degree,Management,3,0-1 Miles,Pacific,51,65,no
37,Natasha,A,Suarez,S,F,5,5,Bachelors,Professional,3,0-1 Miles,Pacific,50,50,no
20,Marvin,A,Munoz,S,M,5,5,Bachelors,Professional,3,1-2 Miles,Pacific,50,50,no
24,Veronica,A,Chandra,S,F,0,0,Bachelors,Professional,1,0-1 Miles,Pacific,48,50,yes
36,Gail,C,Alexander,S,F,0,0,Bachelors,Professional,1,5-10 Miles,Pacific,49,50,no
28,Molly,A,Sai,M,F,3,3,Bachelors,Professional,2,5-10 Miles,Pacific,52,65,no
34,James,A,Zhang,M,M,3,3,Bachelors,Professional,2,0-1 Miles,Pacific,52,65,no
24,Lawrence,A,Ortega,S,M,3,2,Bachelors,Professional,2,0-1 Miles,Pacific,54,65,no
17,Casey,A,Raje,M,F,3,2,Bachelors,Professional,2,5-10 Miles,Pacific,53,65,no
196,Olivia,T,Price,S,F,0,0,Partial College,Clerical,1,2-5 Miles,Europe,43,50,no
132,Tabitha,A,Carlson,S,F,0,0,Partial High School,Manual,2,1-2 Miles,Europe,36,50,no
207,Lloyd,M.,Saunders,S,F,0,0,Partial High School,Manual,2,0-1 Miles,Europe,36,50,no
117,Drew,D,Rai,S,M,0,0,Partial High School,Manual,2,1-2 Miles,Europe,37,50,no
186,Derrick,A,Torres,M,M,0,0,Partial College,Clerical,1,1-2 Miles,Europe,37,50,no
240,Nichole,M,Sharma,S,F,0,0,Partial College,Clerical,1,2-5 Miles,Europe,39,50,no
209,Robert,C,Parker,S,M,0,0,High School,Manual,1,2-5 Miles,Europe,44,50,no
271,Haley,A,Parker,S,F,0,0,High School,Manual,1,2-5 Miles,Europe,44,50,no
156,Russell,A,Andersen,S,M,0,0,Partial High School,Manual,2,0-1 Miles,Europe,45,50,no
119,Shawn,J,Anand,S,M,0,0,Partial High School,Manual,2,0-1 Miles,Europe,45,50,no
248,Nelson,A,Jimenez,S,M,0,0,Partial High School,Manual,2,1-2 Miles,Europe,45,50,yes
166,Diane,A,Navarro,M,F,1,1,Bachelors,Skilled Manual,1,1-2 Miles,Europe,43,50,no
150,Gerald,R,Munoz,M,M,1,1,Bachelors,Skilled Manual,1,1-2 Miles,Europe,43,50,no
238,Edward,A,Edwards,M,M,1,1,Bachelors,Skilled Manual,1,0-1 Miles,Europe,43,50,yes
